timestamp,value,is_anomaly
0,347.52049,0
1,369.55735,0
2,387.02926,0
3,416.69471,0
4,413.78125,0
5,398.93504,0
6,385.7184,0
7,379.49519,0
8,362.69169,0
9,341.66195,0
10,361.77567,0
11,323.78933,0
12,341.51519,0
13,363.40644,0
14,371.07368,0
15,345.15147,0
16,374.41686,0
17,368.39885,0
18,384.14879,0
19,362.0991,0
20,370.85086,0
21,353.62773,0
22,345.98319,0
23,317.6364,0
24,302.43468,0
25,292.30517,0
26,326.75517,0
27,279.9393,0
28,256.90182,0
29,249.81646,0
30,216.00558,0
31,200.63083,0
32,203.2426,0
33,186.13033,0
34,186.236,0
35,210.17548,0
36,216.86194,0
37,260.9061,0
38,263.42111,0
39,309.31699,0
40,293.82167,0
41,316.51095,0
42,323.0712,0
43,298.92461,0
44,228.59097,0
45,241.63207,0
46,195.04139,0
47,159.10969,0
48,171.85232,0
49,164.76166,0
50,121.67516,0
51,149.7552,0
52,121.1644,0
53,93.438714,0
54,32.552737,0
55,-7.2395367,0
56,-34.385843,0
57,-43.385361,0
58,-88.726578,0
59,-122.30738,0
60,-111.86684,0
61,-151.62411,0
62,-136.89545,0
63,-200.93098,0
64,-251.56958,0
65,-312.32975,0
66,-341.06827,0
67,-382.26026,0
68,-430.58707,0
69,-474.22842,0
70,-491.40204,0
71,-537.68661,0
72,-585.3827,0
73,-624.32152,0
74,-635.95274,0
75,-673.8197,0
76,-683.35445,0
77,-738.40864,0
78,-708.90069,0
79,-730.75017,0
80,-743.367,0
81,-685.0329,0
82,-700.50968,0
83,-695.29529,0
84,-692.82175,0
85,-650.15213,0
86,-664.72744,0
87,-671.17089,0
88,-736.14682,0
89,-733.50007,0
90,-801.02243,0
91,-767.09417,0
92,-778.11027,0
93,-775.92947,0
94,-754.53885,0
95,-740.43029,0
96,-732.39127,0
97,-745.0804,0
98,-753.76451,0
99,-790.6562,0
100,-800.52342,0
101,-782.70126,0
102,-818.44388,0
103,-859.35681,0
104,-883.88834,0
105,-895.54202,0
106,-902.65794,0
107,-889.29507,0
108,-877.87545,0
109,-843.58485,0
110,-812.03125,0
111,-847.92012,0
112,-883.88707,0
113,-922.63588,0
114,-935.25459,0
115,-954.97209,0
116,-956.80302,0
117,-953.51766,0
118,-962.29529,0
119,-932.20947,0
120,-982.04559,0
121,-971.73695,0
122,-981.30985,0
123,-967.8315,0
124,-955.86114,0
125,-950.10244,0
126,-937.56701,0
127,-958.07122,0
128,-942.11778,0
129,-968.55468,0
130,-948.53098,0
131,-929.84432,0
132,-968.13167,0
133,-923.64141,0
134,-918.24733,0
135,-918.97414,0
136,-967.87622,0
137,-989.11163,0
138,-998.06485,0
139,-982.37617,0
140,-981.64208,0
141,-955.03298,0
142,-981.1267,0
143,-1005.966,0
144,-1033.6125,0
145,-1013.4518,0
146,-999.65966,0
147,-1005.5234,0
148,-1011.8186,0
149,-1036.7834,0
150,-1061.151,0
151,-1052.5938,0
152,-1059.9014,0
153,-1062.723,0
154,-1061.7757,0
155,-1047.1407,0
156,-1018.472,0
157,-1052.116,0
158,-1049.99,0
159,-1090.4538,0
160,-1100.0382,0
161,-1128.2437,0
162,-1141.487,0
163,-1156.4484,0
164,-1171.8668,0
165,-1168.9888,0
166,-1175.7636,0
167,-1156.7717,0
168,-1114.309,0
169,-1126.4991,0
170,-1164.1736,0
171,-1145.8875,0
172,-1144.2437,0
173,-1127.4885,0
174,-1095.6129,0
175,-1100.7201,0
176,-1144.2989,0
177,-1139.1646,0
178,-1119.893,0
179,-1138.0865,0
180,-1119.5986,0
181,-1103.4806,0
182,-1141.6733,0
183,-1137.1927,0
184,-1142.3454,0
185,-1176.6063,0
186,-1201.0067,0
187,-1193.7489,0
188,-1191.2622,0
189,-1198.9476,0
190,-1190.4823,0
191,-1220.586,0
192,-1254.271,0
193,-1258.9918,0
194,-1223.0785,0
195,-1220.1819,0
196,-1264.6496,0
197,-1321.6508,0
198,-1352.4996,0
199,-1335.2971,0
200,-1318.582,0
201,-1302.6785,0
202,-1281.7447,0
203,-1296.4743,0
204,-1322.4714,0
205,-1321.342,0
206,-1339.206,0
207,-1366.2663,0
208,-1317.1909,0
209,-1310.5102,0
210,-1293.5967,0
211,-1290.4328,0
212,-1302.1101,0
213,-1313.4584,0
214,-1267.6566,0
215,-1232.0161,0
216,-1215.6561,0
217,-1177.8511,0
218,-1192.8514,0
219,-1211.8688,0
220,-1227.344,0
221,-1180.8788,0
222,-1122.515,0
223,-1145.7688,0
224,-1152.4188,0
225,-1150.8292,0
226,-1113.0833,0
227,-1057.5512,0
228,-1040.7021,0
229,-1033.5281,0
230,-997.49914,0
231,-990.87774,0
232,-1019.8455,0
233,-1005.19,0
234,-1012.8241,0
235,-1036.7459,0
236,-1043.7749,0
237,-1059.179,0
238,-1036.9762,0
239,-1022.8304,0
240,-1004.1075,0
241,-1024.0421,0
242,-1006.9882,0
243,-993.3716,0
244,-1002.6369,0
245,-1010.0589,0
246,-946.66787,0
247,-933.13792,0
248,-892.179,0
249,-865.43868,0
250,-838.76227,0
251,-798.97709,0
252,-801.93508,0
253,-833.05268,0
254,-790.37989,0
255,-777.01991,0
256,-758.16145,0
257,-755.98896,0
258,-781.39555,0
259,-824.36173,0
260,-851.49413,0
261,-865.00345,0
262,-905.52709,0
263,-909.69482,0
264,-899.87894,0
265,-925.18376,0
266,-953.9843,0
267,-920.74807,0
268,-963.72861,0
269,-957.55171,0
270,-947.88424,0
271,-920.28638,0
272,-922.41711,0
273,-942.82999,0
274,-903.34493,0
275,-905.07504,0
276,-934.96071,0
277,-979.65562,0
278,-983.08743,0
279,-975.90632,0
280,-987.73819,0
281,-985.81495,0
282,-995.08944,0
283,-941.35771,0
284,-912.98024,0
285,-870.27446,0
286,-872.16905,0
287,-820.26071,0
