timestamp,value,is_anomaly
0,-2785.9403,0
1,-3228.5676,0
2,-3528.9955,0
3,-4226.8308,0
4,-4508.2635,0
5,-4650.6214,0
6,-4881.9285,0
7,-5107.7579,0
8,-5348.745,0
9,-5659.0911,0
10,-5930.3087,0
11,-6448.7685,0
12,-6933.3769,0
13,-7455.372,0
14,-7476.0664,0
15,-7737.616,0
16,-7922.0555,0
17,-7986.651,0
18,-7638.7742,0
19,-7449.7353,0
20,-6915.4019,0
21,-6728.8348,0
22,-6667.5466,0
23,-7095.3572,0
24,-7573.3565,0
25,-7993.8027,0
26,-8358.4395,0
27,-8128.2895,0
28,-8201.3971,0
29,-7833.5977,0
30,-7801.326,0
31,-6448.5229,0
32,-4816.2267,0
33,-1662.3365,0
34,1376.7524,0
35,4311.5631,0
36,7299.603,0
37,9669.9944,0
38,11768.175,0
39,13898.223,0
40,15655.873,0
41,17206.57,0
42,18372.899,0
43,18421.421,0
44,18587.623,0
45,19236.472,0
46,19842.507,0
47,20036.631,0
48,20001.109,0
49,19931.273,0
50,19770.916,0
51,19182.479,0
52,18142.936,0
53,16835.304,0
54,16002.766,0
55,14779.456,0
56,12506.882,0
57,10943.761,0
58,9214.2455,0
59,7647.919,0
60,6992.7246,0
61,6625.2693,0
62,6613.479,0
63,6660.3319,0
64,6630.6132,0
65,6488.5889,0
66,6850.0591,0
67,6957.1275,0
68,6668.4494,0
69,6518.1337,0
70,5883.0549,0
71,5156.2307,0
72,4671.2044,0
73,3794.5601,0
74,3725.1104,0
75,3855.4593,0
76,3194.609,0
77,2427.7677,0
78,1976.3966,0
79,1542.8019,0
80,1030.34,0
81,513.6038,0
82,-255.64866,0
83,-1030.9584,0
84,-2024.9079,0
85,-2317.5983,0
86,-2808.7765,0
87,-3169.6344,0
88,-3674.3706,0
89,-4344.9983,0
90,-4611.1789,0
91,-4780.031,0
92,-5318.1685,0
93,-5200.2451,0
94,-5000.5484,0
95,-4849.0751,0
96,-5129.4734,0
97,-5092.542,0
98,-4908.2225,0
99,-4734.1753,0
100,-4514.2824,0
101,-4328.1575,0
102,-4213.0034,0
103,-4358.4639,0
104,-4489.661,0
105,-4492.2173,0
106,-5168.9374,0
107,-5455.4411,0
108,-5598.8784,0
109,-5621.3357,0
110,-5533.2153,0
111,-5121.2037,0
112,-4427.7713,0
113,-3532.6387,0
114,-1633.162,0
115,701.95772,0
116,3534.5717,0
117,5857.7753,0
118,8113.4197,0
119,10688.179,0
120,12788.226,0
121,14873.228,0
