timestamp,value,is_anomaly
0,531.3757,0
1,523.27711,0
2,508.31681,0
3,566.72225,0
4,568.38432,0
5,578.13454,0
6,618.15608,0
7,592.64771,0
8,616.47404,0
9,648.77911,0
10,644.90862,0
11,650.22205,0
12,658.91836,0
13,656.03711,0
14,624.13963,0
15,665.5185,0
16,698.48438,0
17,677.84417,0
18,664.39031,0
19,647.50536,0
20,618.08229,0
21,643.86803,0
22,653.52536,0
23,667.01765,0
24,670.16616,0
25,671.78565,0
26,639.89487,0
27,625.77627,0
28,619.91484,0
29,590.61866,0
30,614.61964,0
31,644.26146,0
32,655.372,0
33,657.00657,0
34,689.28932,0
35,689.30392,0
36,715.49981,0
37,773.76187,0
38,823.07044,0
39,841.69065,0
40,821.9475,0
41,819.82839,0
42,827.06489,0
43,816.35483,0
44,849.37305,0
45,851.79013,0
46,820.34043,0
47,865.84025,0
48,872.00932,0
49,875.01627,0
50,864.54092,0
51,903.05529,0
52,903.8636,0
53,943.03774,0
54,930.72521,0
55,959.47153,0
56,965.668,0
57,929.4677,0
58,944.71984,0
59,895.05798,0
60,888.09934,0
61,898.3629,0
62,906.78891,0
63,880.81087,0
64,881.00118,0
65,917.34697,0
66,893.79279,0
67,880.61939,0
68,907.80256,0
69,901.44424,0
70,930.99508,0
71,972.18327,0
72,950.03202,0
73,954.31632,0
74,924.47566,0
75,910.52958,0
76,893.43647,0
77,902.05548,0
78,892.95367,0
79,894.81347,0
80,904.83802,0
81,947.59869,0
82,927.37285,0
83,930.4981,0
84,922.51934,0
85,896.98312,0
86,875.12633,0
87,842.47612,0
88,859.77768,0
89,832.35413,0
90,848.53492,0
91,844.64637,0
92,843.58098,0
93,826.70279,0
94,842.81285,0
95,829.63873,0
96,816.81175,0
97,841.35805,0
98,791.99881,0
99,802.11576,0
100,837.62719,0
101,771.51726,0
102,776.14607,0
103,770.46813,0
104,757.43255,0
105,725.6245,0
106,684.87327,0
107,658.23512,0
108,672.63997,0
109,691.14608,0
110,724.38216,0
111,711.22706,0
112,709.46804,0
113,712.19935,0
114,725.16835,0
115,770.76605,0
116,733.08112,0
117,713.27485,0
118,696.041,0
119,660.24294,0
120,686.109,0
121,677.37011,0
122,660.5764,0
123,651.9217,0
124,648.97308,0
125,676.07939,0
126,695.10649,0
127,706.71863,0
128,713.41204,0
129,708.62847,0
130,706.13523,0
131,691.94518,0
132,654.60118,0
133,658.17402,0
134,664.48936,0
135,666.85798,0
136,719.49029,0
137,742.75321,0
138,734.14721,0
139,699.11452,0
140,700.39297,0
141,688.7694,0
142,675.10964,0
143,674.04748,0
144,657.33968,0
145,655.8108,0
146,654.32692,0
147,670.30626,0
148,666.33842,0
149,724.14778,0
150,694.0996,0
151,698.33594,0
152,743.1425,0
153,718.96052,0
154,711.73719,0
155,680.05834,0
156,691.98401,0
157,687.04065,0
158,710.9013,0
159,722.76867,0
160,687.22327,0
161,687.25227,0
162,673.46135,0
163,674.82742,0
164,661.24651,0
165,660.27552,0
166,591.40365,0
167,635.97426,0
168,643.50298,0
169,658.62166,0
170,681.12009,0
171,671.05668,0
172,678.81687,0
173,672.11313,0
174,663.75386,0
175,648.81804,0
176,641.81456,0
177,642.55202,0
178,627.66581,0
179,641.53168,0
180,652.13884,0
181,620.09995,0
182,629.73546,0
183,630.14923,0
184,657.85355,0
185,648.92743,0
186,629.11689,0
187,615.32176,0
188,609.05896,0
189,614.64429,0
190,580.4258,0
191,576.31148,0
192,578.68482,0
193,584.5898,0
194,571.69371,0
195,591.16931,0
196,584.12709,0
197,609.31959,0
198,612.83956,0
199,598.07801,0
200,581.31423,0
201,580.7286,0
202,570.19271,0
203,572.5271,0
204,591.72231,0
205,628.54454,0
206,655.64827,0
207,665.094,0
208,699.00816,0
209,694.17856,0
210,688.44347,0
211,737.59218,0
212,756.29328,0
213,793.40831,0
214,795.64573,0
215,792.93537,0
216,817.9097,0
217,843.52329,0
218,821.03414,0
219,828.6529,0
220,812.86291,0
221,791.11136,0
222,778.51914,0
223,781.52761,0
224,802.35279,0
225,804.38547,0
226,824.78207,0
227,861.12054,0
228,854.98381,0
229,894.07102,0
230,861.57308,0
231,881.0791,0
232,923.87163,0
233,917.65292,0
234,893.06072,0
235,917.78681,0
236,931.37588,0
237,952.73001,0
238,936.93929,0
239,929.78529,0
240,974.88034,0
241,998.15031,0
242,1023.4812,0
243,974.95608,0
244,998.55698,0
245,1027.4389,0
246,1020.4982,0
247,1025.6808,0
248,990.07442,0
249,970.38684,0
250,967.98023,0
251,964.42008,0
252,971.30308,0
253,972.77234,0
254,966.51342,0
255,952.27033,0
256,927.303,0
257,908.55422,0
258,898.39155,0
259,912.7276,0
260,912.428,0
261,888.73757,0
262,854.18237,0
263,859.26467,0
264,850.75059,0
265,843.73701,0
266,827.05735,0
267,808.24667,0
268,799.77985,0
269,810.72563,0
270,819.19233,0
271,846.44186,0
272,888.59185,0
273,938.40206,0
274,929.25681,0
275,911.7543,0
276,963.61205,0
277,950.30721,0
278,883.96106,0
279,893.2107,0
280,870.65793,0
281,866.56095,0
282,888.65251,0
283,851.94222,0
284,881.68592,0
285,888.13328,0
286,846.12082,0
287,845.3932,0
288,822.92332,0
289,828.22331,0
290,832.28893,0
291,792.69721,0
292,811.55986,0
293,807.03675,0
294,839.15935,0
295,848.98593,0
296,837.08617,0
297,853.64355,0
298,830.81907,0
299,847.40092,0
300,878.23106,0
