timestamp,value,is_anomaly
0,0.20996,0
1,0.21606,0
2,0.2124,0
3,0.17456,0
4,-0.0097656,0
5,-0.18311,0
6,-0.21362,0
7,-0.21484,0
8,-0.20752,0
9,-0.19897,0
10,-0.19287,0
11,-0.18921,0
12,-0.18799,0
13,-0.18433,0
14,-0.18066,0
15,-0.095215,0
16,0.15869,0
17,0.26978,0
18,0.31372,0
19,0.31128,0
20,0.29541,0
21,0.2771,0
22,0.2478,0
23,0.21851,0
24,0.21362,0
25,0.20752,0
26,0.19531,0
27,0.19043,0
28,0.19409,0
29,0.19165,0
30,0.16113,0
31,-0.020752,0
32,-0.18311,0
33,-0.2124,0
34,-0.20874,0
35,-0.19775,0
36,-0.19043,0
37,-0.18555,0
38,-0.18066,0
39,-0.17456,0
40,-0.16968,0
41,-0.16724,0
42,0.041504,0
43,0.20752,0
44,0.28931,0
45,0.31616,0
46,0.30762,0
47,0.28809,0
48,0.26855,0
49,0.25635,0
50,0.24048,0
51,0.22217,0
52,0.20264,0
53,0.19531,0
54,0.18677,0
55,0.18433,0
56,0.17578,0
57,0.1355,0
58,-0.092773,0
59,-0.19897,0
60,-0.21484,0
61,-0.20752,0
62,-0.19653,0
63,-0.18921,0
64,-0.18066,0
65,-0.17334,0
66,-0.16968,0
67,-0.16846,0
68,-0.13306,0
69,0.11719,0
70,0.2478,0
71,0.30029,0
72,0.30518,0
73,0.29053,0
74,0.26733,0
75,0.24292,0
76,0.22095,0
77,0.20264,0
78,0.18066,0
79,0.16724,0
80,0.16235,0
81,0.16968,0
82,0.16479,0
83,0.1355,0
84,0.0097656,0
85,-0.17456,0
86,-0.21118,0
87,-0.20996,0
88,-0.19775,0
89,-0.19043,0
90,-0.17944,0
91,-0.17456,0
92,-0.17212,0
93,-0.16602,0
94,-0.13794,0
95,0.11475,0
96,0.24536,0
97,0.29541,0
98,0.30273,0
99,0.27954,0
100,0.25513,0
101,0.23071,0
102,0.2063,0
103,0.18921,0
104,0.18066,0
105,0.177,0
106,0.16846,0
107,0.15503,0
108,0.15747,0
109,0.15137,0
110,0.11353,0
111,-0.085449,0
112,-0.19897,0
113,-0.21362,0
114,-0.2063,0
115,-0.19409,0
116,-0.18433,0
117,-0.18066,0
118,-0.17334,0
119,-0.16724,0
120,-0.16479,0
121,-0.15137,0
122,0.076904,0
123,0.22461,0
124,0.29175,0
125,0.3125,0
126,0.30518,0
127,0.27222,0
128,0.23315,0
129,0.20874,0
130,0.19287,0
131,0.18188,0
132,0.17212,0
133,0.16602,0
134,0.16479,0
135,0.16602,0
136,0.14648,0
137,0.056152,0
138,-0.15625,0
