timestamp,value,is_anomaly
0,0.53778651,0
1,0.61734095,0
2,0.61926752,0
3,0.64979437,0
4,0.71193708,0
5,0.71686367,0
6,0.75987855,0
7,0.75597131,0
8,0.77262535,0
9,0.80379394,0
10,0.770869,0
11,0.79246287,0
12,0.75556757,0
13,0.77918195,0
14,0.8269909,0
15,0.80671798,0
16,0.80070346,0
17,0.83383199,0
18,0.82917872,0
19,0.79060927,0
20,0.78598182,0
21,0.84253905,0
22,0.84020555,0
23,0.87760429,0
24,0.87983491,0
25,0.88517268,0
26,0.89404738,0
27,0.85907711,0
28,0.88437499,0
29,0.89935626,0
30,0.91518974,0
31,0.89462833,0
32,0.89136162,0
33,0.91152228,0
34,0.87771165,0
35,0.88585579,0
36,0.84451638,0
37,0.86792345,0
38,0.85175527,0
39,0.84287194,0
40,0.85446307,0
41,0.8461582,0
42,0.86006439,0
43,0.85536649,0
44,0.86492034,0
45,0.86268332,0
46,0.87652547,0
47,0.87930213,0
48,0.89824087,0
49,0.87114402,0
50,0.86167178,0
51,0.90244513,0
52,0.8875062,0
53,0.88681509,0
54,0.88189728,0
55,0.86944238,0
56,0.8811,0
57,0.85593097,0
58,0.84102697,0
59,0.82635206,0
60,0.81760924,0
61,0.86336847,0
62,0.84852586,0
63,0.8647904,0
64,0.87452882,0
65,0.83832907,0
66,0.83348743,0
67,0.86375826,0
68,0.82399853,0
69,0.82624256,0
70,0.85122383,0
71,0.6472397,0
72,0.35225632,0
73,0.16603869,0
74,-0.011606917,0
75,-0.1718148,0
76,-0.30909716,0
77,-0.40232941,0
78,-0.49108357,0
79,-0.60122749,0
80,-0.64612497,0
81,-0.69079074,0
82,-0.74172941,0
83,-0.78399326,0
84,-0.83462439,0
85,-0.84538207,0
86,-0.89506964,0
87,-0.88683598,0
88,-0.93590551,0
89,-0.91187517,0
90,-0.6559211,0
91,-0.3537536,0
92,-0.099682291,0
93,0.065197265,0
94,0.2767328,0
95,0.36145817,0
96,0.46730555,0
97,0.56842253,0
98,0.66358711,0
99,0.74303863,0
100,0.77379796,0
101,0.80410954,0
102,0.83082004,0
103,0.89001754,0
104,0.8657072,0
105,0.89898029,0
106,0.9055581,0
107,0.93387548,0
108,0.93895951,0
109,0.93724529,0
110,0.93691741,0
111,0.93165821,0
112,0.94448175,0
113,0.9351732,0
114,0.95844139,0
115,0.95292298,0
116,0.95284786,0
117,0.9707129,0
118,0.94928483,0
119,0.97803215,0
120,0.97769519,0
121,1.0058351,0
122,1.0101188,0
123,0.95622927,0
124,0.96860022,0
125,0.97405804,0
126,1.0104046,0
127,1.0038003,0
128,1.0315401,0
129,1.0141358,0
130,1.0096967,0
131,0.98824291,0
132,0.96343557,0
133,0.96857872,0
134,0.94722192,0
135,0.97106067,0
136,0.95707909,0
137,0.97774872,0
138,0.98467581,0
139,0.94748658,0
140,0.9401399,0
141,0.94705806,0
142,0.96351665,0
143,0.9671172,0
144,0.96885199,0
145,0.9428026,0
146,0.9274288,0
147,0.93590749,0
148,0.91357094,0
149,0.93572773,0
150,0.92416699,0
151,0.92744126,0
152,0.96103721,0
153,0.95368937,0
154,0.92711985,0
155,0.93974607,0
156,0.94242337,0
157,0.93314455,0
158,0.9528405,0
159,0.94845759,0
160,0.97705134,0
161,1.0062303,0
162,0.9901552,0
163,0.93981579,0
164,0.96043235,0
165,0.93033492,0
166,0.92397261,0
167,0.92354521,0
168,0.91346381,0
169,0.84302962,0
170,0.52764363,0
171,0.32370697,0
172,0.10860622,0
173,-0.04954266,0
174,-0.13802889,0
175,-0.25928236,0
176,-0.35756288,0
177,-0.44838155,0
178,-0.52744079,0
179,-0.61475777,0
180,-0.66667257,0
181,-0.73411716,0
182,-0.76457168,0
183,-0.8074172,0
184,-0.82690366,0
185,-0.87143258,0
186,-0.87468594,0
187,-0.89863806,0
188,-0.76126101,0
189,-0.4510607,0
190,-0.17629696,0
191,0.05962771,0
192,0.28234211,0
193,0.34258264,0
194,0.49184762,0
195,0.58531116,0
196,0.70471297,0
197,0.77179361,0
198,0.78149117,0
199,0.82259102,0
200,0.8388303,0
201,0.89988174,0
202,0.89486823,0
203,0.88863002,0
204,0.88331864,0
205,0.89440044,0
206,0.89272104,0
207,0.88187719,0
208,0.8936169,0
209,0.89572166,0
210,0.88671718,0
211,0.88326718,0
212,0.88755793,0
213,0.90203185,0
214,0.94982613,0
215,0.93465466,0
216,0.94855913,0
217,0.99122667,0
218,1.0007768,0
219,1.0354138,0
220,1.0459064,0
221,0.97849796,0
222,1.0147287,0
223,0.98469839,0
224,0.97911254,0
225,0.98539536,0
226,0.96795739,0
227,0.93974295,0
228,0.93186431,0
229,0.9179632,0
230,0.91896071,0
231,0.89647025,0
232,0.90861947,0
233,0.89747784,0
234,0.8969585,0
235,0.8649494,0
236,0.87677952,0
237,0.87803268,0
238,0.867612,0
239,0.8502637,0
240,0.8401647,0
241,0.86153361,0
242,0.84790591,0
243,0.83506664,0
244,0.83686707,0
245,0.79977963,0
246,0.81171383,0
247,0.82834805,0
248,0.84039557,0
249,0.86906989,0
250,0.83306939,0
251,0.83791709,0
252,0.81340498,0
253,0.82245012,0
254,0.82017048,0
255,0.82530088,0
256,0.84060425,0
257,0.82749617,0
258,0.84354224,0
259,0.83942888,0
260,0.8288607,0
261,0.861365,0
262,0.84816215,0
263,0.84054059,0
264,0.77700369,0
265,0.76723203,0
266,0.76235379,0
267,0.75978817,0
268,0.50592651,0
269,0.26392088,0
270,0.076719135,0
271,-0.084450974,0
272,-0.20038916,0
273,-0.30695725,0
274,-0.40577395,0
275,-0.47752471,0
276,-0.55265825,0
277,-0.6372872,0
278,-0.67066232,0
279,-0.73856998,0
280,-0.76598995,0
281,-0.88532144,0
282,-0.91327971,0
283,-0.93358681,0
284,-0.97481737,0
285,-0.99057175,0
286,-0.95612599,0
287,-0.64708563,0
288,-0.3791558,0
289,-0.12393271,0
290,0.086434913,0
291,0.20691074,0
292,0.3697698,0
293,0.47428215,0
294,0.56382156,0
295,0.67175414,0
296,0.71019653,0
297,0.73928123,0
298,0.76790902,0
299,0.77210903,0
300,0.78213962,0
301,0.84730565,0
302,0.84430973,0
303,0.84114602,0
304,0.84613054,0
305,0.85417207,0
306,0.85333574,0
307,0.86760999,0
308,0.8786919,0
309,0.89920463,0
310,0.90069734,0
311,0.88846957,0
312,0.89897222,0
313,0.88635102,0
314,0.92932964,0
315,0.97764499,0
316,0.95491227,0
317,0.95888406,0
318,1.001236,0
319,0.96053372,0
320,0.96076443,0
321,0.9429689,0
322,0.94398192,0
323,0.92652157,0
324,0.95243776,0
325,0.93559582,0
326,0.94488305,0
327,0.94990335,0
328,0.92035267,0
329,0.90600147,0
330,0.90002333,0
