timestamp,value,is_anomaly
0,-120.0,0
1,-116.0,0
2,-108.0,0
3,-105.0,0
4,-106.0,0
5,-110.0,0
6,-117.0,0
7,-118.0,0
8,-115.0,0
9,-120.0,0
10,-126.0,0
11,-122.0,0
12,-120.0,0
13,-124.0,0
14,-123.0,0
15,-121.0,0
16,-126.0,0
17,-136.0,0
18,-137.0,0
19,-129.0,0
20,-129.0,0
21,-127.0,0
22,-116.0,0
23,-120.0,0
24,-132.0,0
25,-131.0,0
26,-127.0,0
27,-130.0,0
28,-126.0,0
29,-120.0,0
30,-126.0,0
31,-134.0,0
32,-137.0,0
33,-142.0,0
34,-142.0,0
35,-133.0,0
36,-130.0,0
37,-134.0,0
38,-136.0,0
39,-133.0,0
40,-131.0,0
41,-128.0,0
42,-126.0,0
43,-129.0,0
44,-134.0,0
45,-136.0,0
46,-139.0,0
47,-144.0,0
48,-144.0,0
49,-137.0,0
50,-135.0,0
51,-137.0,0
52,-135.0,0
53,-132.0,0
54,-132.0,0
55,-136.0,0
56,-132.0,0
57,-124.0,0
58,-127.0,0
59,-129.0,0
60,-126.0,0
61,-128.0,0
62,-133.0,0
63,-145.0,0
64,-165.0,0
65,-163.0,0
66,-126.0,0
67,-116.0,0
68,-144.0,0
69,-144.0,0
70,-131.0,0
71,-130.0,0
72,-125.0,0
73,-129.0,0
74,-138.0,0
75,-133.0,0
76,-129.0,0
77,-136.0,0
78,-140.0,0
79,-135.0,0
80,-134.0,0
81,-138.0,0
82,-145.0,0
83,-150.0,0
84,-145.0,0
85,-134.0,0
86,-127.0,0
87,-137.0,0
88,-147.0,0
89,-141.0,0
90,-131.0,0
91,-123.0,0
92,-117.0,0
93,-129.0,0
94,-145.0,0
95,-141.0,0
96,-134.0,0
97,-140.0,0
98,-143.0,0
99,-143.0,0
100,-145.0,0
101,-142.0,0
102,-135.0,0
103,-136.0,0
104,-139.0,0
105,-143.0,0
106,-157.0,0
107,-156.0,0
108,-140.0,0
109,-138.0,0
110,-143.0,0
111,-139.0,0
112,-140.0,0
113,-147.0,0
114,-157.0,0
115,-162.0,0
116,-158.0,0
117,-152.0,0
118,-149.0,0
119,-147.0,0
120,-145.0,0
121,-145.0,0
122,-145.0,0
123,-145.0,0
124,-146.0,0
125,-147.0,0
126,-148.0,0
127,-146.0,0
128,-143.0,0
129,-139.0,0
130,-137.0,0
131,-134.0,0
132,-136.0,0
133,-148.0,0
134,-149.0,0
135,-141.0,0
136,-139.0,0
137,-139.0,0
138,-135.0,0
139,-134.0,0
140,-135.0,0
141,-139.0,0
142,-142.0,0
143,-146.0,0
144,-147.0,0
145,-137.0,0
146,-130.0,0
147,-132.0,0
148,-133.0,0
149,-135.0,0
150,-138.0,0
151,-140.0,0
152,-141.0,0
153,-145.0,0
154,-151.0,0
155,-158.0,0
156,-166.0,0
157,-162.0,0
158,-150.0,0
159,-151.0,0
160,-162.0,0
161,-163.0,0
162,-157.0,0
163,-161.0,0
164,-171.0,0
165,-179.0,0
166,-185.0,0
167,-183.0,0
168,-179.0,0
169,-186.0,0
170,-192.0,0
171,-186.0,0
172,-185.0,0
173,-189.0,0
174,-191.0,0
175,-195.0,0
176,-190.0,0
177,-180.0,0
178,-191.0,0
179,-213.0,0
180,-223.0,0
181,-227.0,0
182,-232.0,0
183,-231.0,0
184,-228.0,0
185,-221.0,0
186,-212.0,0
187,-208.0,0
188,-207.0,0
189,-201.0,0
190,-191.0,0
191,-184.0,0
192,-181.0,0
193,-173.0,0
194,-164.0,0
195,-169.0,0
196,-179.0,0
197,-175.0,0
198,-163.0,0
199,-149.0,0
200,-135.0,0
201,-120.0,0
202,-116.0,0
203,-128.0,0
204,-134.0,0
205,-129.0,0
206,-131.0,0
207,-131.0,0
208,-124.0,0
209,-126.0,0
210,-136.0,0
211,-147.0,0
212,-156.0,0
213,-161.0,0
214,-162.0,0
215,-161.0,0
216,-161.0,0
217,-162.0,0
218,-161.0,0
219,-160.0,0
220,-161.0,0
221,-160.0,0
222,-155.0,0
223,-152.0,0
224,-154.0,0
225,-153.0,0
226,-155.0,0
227,-163.0,0
228,-171.0,0
229,-173.0,0
230,-173.0,0
231,-170.0,0
232,-167.0,0
233,-170.0,0
234,-173.0,0
235,-173.0,0
236,-172.0,0
237,-168.0,0
238,-166.0,0
239,-165.0,0
240,-166.0,0
241,-165.0,0
242,-163.0,0
243,-161.0,0
244,-162.0,0
245,-169.0,0
246,-170.0,0
247,-161.0,0
248,-159.0,0
249,-161.0,0
250,-164.0,0
251,-169.0,0
252,-173.0,0
253,-179.0,0
254,-176.0,0
255,-157.0,0
256,-151.0,0
257,-159.0,0
258,-160.0,0
259,-156.0,0
260,-158.0,0
261,-162.0,0
262,-161.0,0
263,-159.0,0
264,-161.0,0
265,-159.0,0
266,-151.0,0
267,-150.0,0
268,-155.0,0
269,-156.0,0
270,-151.0,0
271,-136.0,0
272,-108.0,0
273,-76.0,0
274,-45.0,0
275,-17.0,0
276,16.0,0
277,58.0,0
278,102.0,0
