timestamp,value,is_anomaly
0,4556.4666,0
1,4515.0632,0
2,4456.1763,0
3,4450.4591,0
4,4486.1158,0
5,4446.8199,0
6,4448.186,0
7,4377.1113,0
8,4371.4659,0
9,4383.8388,0
10,4390.6054,0
11,4428.4837,0
12,4410.4669,0
13,4350.4871,0
14,4312.3587,0
15,4292.0317,0
16,4281.2559,0
17,4260.6878,0
18,4225.2651,0
19,4211.5217,0
20,4253.8968,0
21,4269.4151,0
22,4257.9838,0
23,4245.7885,0
24,4212.2595,0
25,4213.367,0
26,4194.335,0
27,4181.2314,0
28,4177.4131,0
29,4154.0652,0
30,4134.3212,0
31,4140.7367,0
32,4162.4069,0
33,4165.3625,0
34,4159.562,0
35,4138.7134,0
36,4148.8645,0
37,4163.7309,0
38,4185.7501,0
39,4162.421,0
40,4147.1649,0
41,4100.1153,0
42,4106.1451,0
43,4099.5884,0
44,4074.6081,0
45,4062.5572,0
46,4001.0193,0
47,3945.9627,0
48,3919.9331,0
49,3896.2974,0
50,3896.9389,0
51,3854.0942,0
52,3854.7053,0
53,3884.1085,0
54,3868.0801,0
55,3810.844,0
56,3819.7713,0
57,3820.1329,0
58,3868.6707,0
59,3819.8071,0
60,3811.6165,0
61,3774.723,0
62,3732.0992,0
63,3730.8713,0
64,3772.1564,0
65,3806.9628,0
66,3819.4221,0
67,3824.4301,0
68,3857.8527,0
69,3835.6927,0
70,3845.8562,0
71,3791.6381,0
72,3750.4056,0
73,3731.8614,0
74,3748.6351,0
75,3799.5176,0
76,3821.4061,0
77,3823.1601,0
78,3864.0261,0
79,3915.4104,0
80,3956.3335,0
81,4035.345,0
82,4084.6861,0
83,4168.328,0
84,4307.8818,0
85,4444.7912,0
86,4616.1466,0
87,4796.532,0
88,4971.0288,0
89,5170.1673,0
90,5441.8826,0
91,5656.2819,0
92,5928.0229,0
93,6180.6311,0
94,6417.4596,0
95,6663.8692,0
96,6890.8179,0
97,7073.9843,0
98,7266.0646,0
99,7430.7688,0
100,7586.9224,0
101,7677.0972,0
102,7789.4226,0
103,7841.3627,0
104,7835.0841,0
105,7803.2096,0
106,7787.3969,0
107,7711.0366,0
108,7596.1942,0
109,7476.4279,0
110,7354.3201,0
111,7215.5511,0
112,7059.831,0
113,6911.9426,0
114,6769.8902,0
115,6637.1786,0
116,6522.4958,0
117,6351.499,0
118,6182.261,0
119,6056.6365,0
120,6021.0556,0
121,5945.3714,0
122,5880.414,0
123,5846.2365,0
124,5809.1332,0
125,5761.6287,0
126,5686.0085,0
127,5634.1957,0
128,5628.5304,0
129,5618.1623,0
130,5543.1351,0
131,5541.3432,0
132,5522.3488,0
133,5549.5234,0
134,5518.1479,0
135,5527.781,0
136,5577.7509,0
