timestamp,value,is_anomaly
0,59.540516,0
1,61.284004,0
2,62.590995,0
3,63.880962,0
4,65.425272,0
5,66.21988,0
6,67.271149,0
7,68.19657,0
8,69.306084,0
9,69.98088,0
10,70.767273,0
11,71.322837,0
12,71.641725,0
13,71.782811,0
14,72.237709,0
15,71.615332,0
16,71.215389,0
17,70.970624,0
18,70.370394,0
19,70.181652,0
20,69.768991,0
21,69.333902,0
22,69.073081,0
23,68.553542,0
24,68.439194,0
25,67.930125,0
26,67.492115,0
27,67.176499,0
28,66.650913,0
29,66.581572,0
30,65.663268,0
31,64.5401,0
32,63.476892,0
33,63.477435,0
34,62.991447,0
35,63.060277,0
36,62.18582,0
37,62.139802,0
38,61.905591,0
39,61.990992,0
40,61.705153,0
41,61.387073,0
42,61.338755,0
43,61.601423,0
44,60.925872,0
45,61.038714,0
46,61.298639,0
47,61.137097,0
48,60.730935,0
49,60.862354,0
50,60.856364,0
51,60.409049,0
52,59.918053,0
53,58.907873,0
54,57.613487,0
55,56.266082,0
56,55.59132,0
57,54.937677,0
58,54.170981,0
59,53.253115,0
60,52.315176,0
61,51.749657,0
62,51.221003,0
63,51.465995,0
64,51.378999,0
65,51.332752,0
66,51.600861,0
67,51.875645,0
68,52.174368,0
69,51.731795,0
70,51.918177,0
71,51.586217,0
72,51.504048,0
73,51.317075,0
74,51.097508,0
75,51.241638,0
76,51.562645,0
77,52.183455,0
78,52.792112,0
79,52.694533,0
80,52.84252,0
81,53.087526,0
82,53.09924,0
83,53.172401,0
84,52.89801,0
85,53.157277,0
86,52.895901,0
87,52.637665,0
88,52.492779,0
89,52.351544,0
90,51.963868,0
91,52.13234,0
92,52.026785,0
93,51.769738,0
94,51.331687,0
95,51.393352,0
96,50.61662,0
97,50.215691,0
98,49.594564,0
99,49.082465,0
100,48.948571,0
101,48.371222,0
102,48.357809,0
103,47.83219,0
104,47.778541,0
105,47.551348,0
106,47.428622,0
107,46.878102,0
108,46.143567,0
109,45.877383,0
110,45.50797,0
111,45.38761,0
112,45.210531,0
113,44.897927,0
114,44.429058,0
115,44.502274,0
116,44.479833,0
117,43.955331,0
118,43.615215,0
119,43.528749,0
120,43.849498,0
121,43.419421,0
122,43.360578,0
123,43.205058,0
124,43.411664,0
125,43.557188,0
126,43.173158,0
127,42.942924,0
128,42.623378,0
129,42.418968,0
130,42.190279,0
131,41.880583,0
132,41.918713,0
133,41.983762,0
134,41.806007,0
135,41.944377,0
