timestamp,value,is_anomaly
0,-2.2277909,0
1,-2.1976168,0
2,-2.165381,0
3,-2.2117266,0
4,-2.1676431,0
5,-2.1237685,0
6,-1.9515887,0
7,-1.7962242,0
8,-1.6483069,0
9,-1.5437598,0
10,-1.5657298,0
11,-1.6321332,0
12,-1.5890235,0
13,-1.5638758,0
14,-1.5234042,0
15,-1.5066818,0
16,-1.4968522,0
17,-1.4458294,0
18,-1.4712665,0
19,-1.5030717,0
20,-1.527125,0
21,-1.5899686,0
22,-1.6865316,0
23,-1.7927425,0
24,-1.9565181,0
25,-2.2674641,0
26,-2.5558752,0
27,-2.8154373,0
28,-2.9287205,0
29,-2.97651,0
30,-2.766528,0
31,-2.5332521,0
32,-2.1517006,0
33,-1.8716917,0
34,-1.7410108,0
35,-1.7089816,0
36,-1.8157373,0
37,-1.975596,0
38,-2.1154096,0
39,-2.2337659,0
40,-2.3000601,0
41,-2.5617029,0
42,-2.773623,0
43,-3.1357676,0
44,-3.514848,0
45,-3.6639533,0
46,-3.927093,0
47,-4.319113,0
48,-4.5487657,0
49,-4.4326606,0
50,-4.4322513,0
51,-4.3460628,0
52,-4.7082345,0
53,-4.7375268,0
54,-4.4011514,0
55,-3.9668618,0
56,-3.5276421,0
57,-3.3272548,0
58,-3.1685522,0
59,-3.0504754,0
60,-2.9405462,0
61,-2.8737996,0
62,-2.7015005,0
63,-2.452998,0
64,-2.3600212,0
65,-2.2596461,0
66,-2.0559509,0
67,-2.0960739,0
68,-2.0354221,0
69,-2.0204753,0
70,-1.8465456,0
71,-1.9646121,0
72,-2.0009041,0
73,-1.8582771,0
74,-1.7865068,0
75,-1.7342215,0
76,-1.7225528,0
77,-1.6654919,0
78,-1.6485813,0
79,-1.5640736,0
80,-1.3508138,0
81,-1.1827554,0
82,-0.94088288,0
83,-0.9388229,0
84,-0.8435618,0
85,-0.98747528,0
86,-1.435292,0
87,-1.8960792,0
88,-2.2338582,0
89,-2.6632537,0
90,-3.1687573,0
91,-3.5039843,0
92,-3.1110126,0
93,-2.0040846,0
94,-1.0086496,0
95,-0.46001191,0
96,-0.22381985,0
97,-0.1442946,0
98,-0.57734828,0
99,-1.2364774,0
100,-2.2205236,0
101,-3.2746476,0
102,-4.5617458,0
103,-5.6879411,0
104,-6.1287616,0
105,-5.1446738,0
106,-3.7786666,0
107,-2.8303376,0
108,-2.5716404,0
109,-2.7288959,0
110,-3.1240822,0
111,-3.2223287,0
112,-3.234085,0
113,-3.2238321,0
114,-3.0742424,0
115,-2.9744008,0
116,-2.7272057,0
117,-2.5559498,0
118,-2.3752318,0
119,-2.1872815,0
120,-2.1543695,0
121,-2.3067845,0
122,-2.3380323,0
123,-2.3874884,0
124,-2.3740703,0
125,-2.3329455,0
126,-2.4275605,0
127,-2.5136787,0
128,-2.3523585,0
129,-2.1824983,0
130,-2.0431986,0
131,-1.9685909,0
132,-1.8297584,0
