timestamp,value,is_anomaly
1,-0.01117942,0
13,-0.01060871,0
25,-0.01113371,0
37,-0.008974179,0
49,-0.008809564,0
61,-0.009750595,0
73,-0.0106764,0
85,-0.01139676,0
97,-0.00973066,0
109,-0.008840875,0
121,-0.00803901,0
133,-0.008017118,0
145,-0.0122765,0
157,-0.01068462,0
169,-0.009790027,0
181,-0.009122812,0
193,-0.01132601,0
205,-0.009942689,0
217,-0.006981744,0
229,-0.005883679,0
241,-0.01192887,0
253,-0.01215616,0
265,-0.008824362,0
277,-0.009681962,0
289,-0.007846888,0
301,-0.008240101,0
313,-0.01212038,0
325,-0.009874143,0
337,-0.008764419,0
349,-0.008095494,0
361,-0.00981502,0
373,-0.009848729,0
385,-0.007277385,0
397,-0.009126169,0
409,-0.008448159,0
421,-0.009695078,0
433,-0.00590081,0
445,-0.007514587,0
457,-0.008045889,0
469,-0.00743741,0
481,-0.00917551,0
493,-0.01028862,0
505,-0.008997046,0
517,-0.01132832,0
529,-0.009431859,0
541,-0.009845864,0
553,-0.009002215,0
565,-0.007463727,0
577,-0.009277986,0
589,-0.00776344,0
601,-0.01007503,0
613,-0.01096103,0
625,-0.01032939,0
637,-0.01018367,0
649,-0.009236789,0
661,-0.01167554,0
673,-0.01135288,0
685,-0.01095141,0
697,-0.008659645,0
709,-0.007519629,0
721,-0.01005,0
733,-0.01128151,0
745,-0.01305619,0
757,-0.009948418,0
769,-0.01095009,0
781,-0.01108567,0
793,-0.008629993,0
805,-0.01175435,0
817,-0.01132704,0
829,-0.01015765,0
841,-0.008420132,0
853,-0.01004865,0
865,-0.01005822,0
877,-0.00737342,0
889,-0.01065132,0
901,-0.01082278,0
913,-0.008503348,0
925,-0.006798007,0
937,-0.008933677,0
949,-0.01024446,0
961,-0.01061611,0
973,-0.006616324,0
985,-0.0103338,0
997,-0.006662563,0
1009,0.1363069,0
1021,0.1553205,0
1033,0.138483,0
1045,0.1062292,0
1057,0.07938893,0
1069,0.04532314,0
1081,0.02306889,0
1093,0.005480252,0
1105,-0.006567135,0
1117,-0.0182802,0
1129,-0.0276204,0
1141,-0.03734186,0
1153,-0.04509804,0
1165,-0.04598838,0
1177,-0.05766387,0
1189,-0.05957244,0
1201,-0.06324598,0
1213,-0.06646437,0
1225,-0.06498516,0
1237,-0.06532431,0
1249,-0.06607251,0
1261,-0.06160258,0
1273,-0.05991071,0
1285,-0.05770315,0
1297,-0.05200645,0
1309,-0.04972665,0
1321,-0.04296886,0
1333,-0.03762121,0
1345,-0.03280008,0
1357,-0.02619565,0
1369,-0.01929729,0
1381,-0.01404033,0
1393,-0.009755605,0
1405,-0.006298516,0
1417,0.004032131,0
1429,0.00746552,0
1441,0.008622269,0
1453,0.01318075,0
1465,0.0130658,0
1477,0.01956997,0
1489,0.01692232,0
1501,0.02156244,0
1513,0.01599204,0
1525,0.01449909,0
1537,0.01414872,0
1549,0.01013097,0
1561,0.01107909,0
1573,0.005884067,0
1585,-8.357038e-05,0
1597,-0.0002429708,0
1609,-0.002508807,0
1621,-0.007536881,0
1633,-0.01355556,0
1645,-0.01707194,0
1657,-0.01873346,0
1669,-0.0216006,0
1681,-0.02309757,0
1693,-0.02182866,0
1705,-0.02775797,0
1717,-0.0296748,0
1729,-0.02614509,0
1741,-0.02593746,0
1753,-0.02681687,0
1765,-0.02906168,0
1777,-0.02861777,0
1789,-0.0273749,0
1801,-0.02737343,0
1813,-0.02032331,0
1825,-0.02011753,0
1837,-0.01950721,0
1849,-0.01550091,0
1861,-0.01268304,0
1873,-0.01223359,0
1885,-0.01047154,0
1897,-0.008154564,0
1909,-0.005725502,0
1921,-0.002392845,0
1933,-0.001660795,0
1945,0.002346459,0
1957,0.003038435,0
1969,0.003948098,0
1981,0.004276904,0
1993,0.003304667,0
2005,0.005588426,0
2017,0.002510275,0
2029,-0.2630048,0
2041,-0.3004197,0
2053,-0.3067725,0
2065,-0.2731292,0
2077,-0.2283176,0
2089,-0.1833739,0
2101,-0.1361789,0
2113,-0.08416533,0
2125,-0.0388109,0
2137,0.006545288,0
2149,0.04785692,0
2161,0.08813602,0
2173,0.1235952,0
2185,0.1595906,0
2197,0.2015674,0
2209,0.2553471,0
2221,0.2888104,0
2233,0.3063005,0
2245,0.305072,0
2257,0.2963349,0
2269,0.2766851,0
2281,0.2523052,0
2293,0.2160264,0
2305,0.1739994,0
2317,0.1280273,0
2329,0.06546991,0
2341,0.029419,0
2353,0.006424179,0
2365,-0.01852772,0
2377,-0.04741709,0
2389,-0.07874249,0
2401,-0.1124081,0
2413,-0.143452,0
2425,-0.1734631,0
2437,-0.2013519,0
2449,-0.1879034,0
2461,-0.1825749,0
2473,-0.1860982,0
2485,-0.1924461,0
2497,-0.1987736,0
2509,-0.2077079,0
2521,-0.2118272,0
2533,-0.2076681,0
2545,-0.2040669,0
2557,-0.1933641,0
2569,-0.1754967,0
2581,-0.1610669,0
2593,-0.1350217,0
2605,-0.1093102,0
2617,-0.0794225,0
2629,-0.04902136,0
2641,-0.00723424,0
2653,0.03402975,0
2665,0.07503852,0
2677,0.1216869,0
2689,0.1546734,0
2701,0.1858319,0
2713,0.2063688,0
2725,0.2034849,0
2737,0.1853283,0
2749,0.1244986,0
2761,0.04922226,0
2773,-0.006316431,0
2785,-0.04683634,0
2797,-0.0732493,0
2809,-0.07906001,0
2821,-0.07355119,0
2833,-0.06243649,0
2845,-0.04222758,0
2857,-0.02391574,0
2869,-0.002960535,0
2881,0.02032228,0
2893,0.03405869,0
2905,0.04731773,0
2917,0.04969451,0
2929,0.04593252,0
2941,0.03975602,0
2953,0.03483189,0
2965,0.02024257,0
2977,0.003937094,0
2989,-0.009812307,0
3001,-0.01773231,0
3013,-0.02989768,0
3025,-0.03498386,0
3037,-0.03770035,0
3049,-0.04216955,0
3061,-0.04273615,0
3073,-0.03952302,0
3085,-0.03507551,0
3097,-0.02720065,0
3109,-0.02327104,0
3121,-0.01778914,0
3133,-0.01209666,0
3145,-0.004977063,0
3157,-0.002800786,0
3169,-0.0004345244,0
3181,0.006148496,0
3193,0.007441286,0
3205,0.00941963,0
3217,0.005015275,0
3229,0.009795218,0
3241,0.009936126,0
3253,0.00803419,0
3265,0.002823985,0
3277,0.002522464,0
3289,-0.001724663,0
3301,-0.00343732,0
3313,-0.004299098,0
3325,-0.005878121,0
3337,-0.00651994,0
3349,-0.00696871,0
3361,-0.007944667,0
3373,-0.01078935,0
3385,-0.00787806,0
3397,-0.006969098,0
3409,-0.0104846,0
3421,-0.006644564,0
3433,-0.006920261,0
3445,-0.00809796,0
3457,-0.01006693,0
3469,-0.01102157,0
3481,-0.009132943,0
3493,-0.007565841,0
3505,-0.009041978,0
3517,-0.009843017,0
3529,-0.008173117,0
3541,-0.008067385,0
3553,-0.008193901,0
3565,0.03290766,0
3577,0.09530921,0
3589,0.1299186,0
3601,0.1463634,0
3613,0.1511635,0
